Id,SalePrice
2735,138019.63538673194
2736,138051.64285932496
2737,120076.44926891431
2738,139744.0776360486
2739,154415.61299526418
2740,136681.8123279926
2741,144011.5886121194
2742,155363.6286579537
2743,155965.55995248948
2744,163333.63335059115
2745,142416.1438126587
2746,138018.47294809073
2747,143589.84178903972
2748,123607.84112158605
2749,128840.2409039678
2750,126127.50371028342
2751,136499.84558030008
2752,185666.82342227455
2753,147038.50855490618
2754,211629.14044636732
2755,141141.6977437007
2756,94871.06828836126
2757,72721.94358738378
2758,89535.15610904619
2759,162518.64067592076
2760,124244.50459768287
2761,140975.37736879897
2762,146995.2923406273
2763,187127.2104211841
2764,150723.44080403316
2765,279465.5619761425
2766,138018.8622068161
2767,85718.5446204651
2768,126994.00379850666
2769,129513.57862296651
2770,135192.6725232132
2771,105020.2039361074
2772,115773.5263162319
2773,168010.78717910874
2774,146811.20736303963
2775,108566.46439352362
2776,144883.26666295016
2777,148796.2494292169
2778,108364.93163164174
2779,125034.84081027644
2780,96213.48971045246
2781,94050.97870432686
2782,99712.79742796655
2783,100103.28498906334
2784,122469.83815960669
2785,135502.54018746817
2786,65051.53573047223
2787,129812.35422031627
2788,73473.62281418928
2789,157693.0294665314
2790,94666.3045696668
2791,109607.60077747038
2792,60880.63792832687
2793,161677.9399330903
2794,94445.87480763745
2795,120347.35339064401
2796,96704.32315853413
2797,195148.65663115826
2798,102094.42035910358
2799,114496.21427112217
2800,68724.44872594795
2801,105284.04978607701
2802,126376.92728110953
2803,165663.9122596197
2804,126400.37226981854
2805,98616.08842415528
2806,81798.37182514623
2807,160407.55750281995
2808,144354.04390891545
2809,131460.98979985714
2810,124695.00541091255
2811,156772.57505061146
2812,163150.2368077759
2813,157475.8984652842
2814,161925.40154009676
2815,98440.88252885193
2816,251367.1296355369
2817,157593.85914853928
2818,134885.1617909516
2819,176004.9320471275
2820,138425.66732773255
2821,104740.72017216458
2822,189386.7570127984
2823,351202.1392860264
2824,178004.04377896374
2825,137661.62368778337
2826,137521.94150620897
2827,137147.42772856954
2828,220995.28452450846
2829,213472.51780235904
2830,230700.41335836146
2831,171931.14219727291
2832,251936.73714572782
2833,305132.64388346166
2834,226429.91567622198
2835,223340.75741639035
2836,188976.73499725948
2837,157170.97274629303
2838,152890.05283799954
2839,179688.81244762533
2840,203091.86950625642
2841,203444.76177017365
2842,232772.52375366775
2843,152532.99654813966
2844,169628.29595185953
2845,132692.36117532424
2846,208315.8613040947
2847,207520.23364625731
2848,219797.18088172533
2849,195873.79410548654
2850,274696.34292910807
2851,217746.24155535558
2852,240375.01081580514
2853,233388.38768664512
2854,137679.89198149426
2855,200203.08511947637
2856,199671.6038047284
2857,184448.28317869347
2858,207896.09206923156
2859,110540.95261721803
2860,122433.81485014188
2861,128978.5259208519
2862,186073.25640267617
2863,127709.21586674805
2864,234477.18878859063
2865,140137.6398954083
2866,142239.0898041599
2867,102593.23797915329
2868,96584.3492483375
2869,100606.09879407608
2870,121131.95101512382
2871,81937.9212333184
2872,52097.72227924659
2873,99712.6000835143
2874,140593.4229495316
2875,117959.89855508004
2876,167832.16978913304
2877,156328.8755588846
2878,167588.93253669943
2879,138404.84047236407
2880,104436.65027450341
2881,140409.79260559176
2882,179934.35881957342
2883,194046.41286010534
2884,197602.19260141332
2885,185544.83431162775
2886,230622.46385504134
2887,91637.68346960092
2888,145595.9091154742
2889,61713.662204393164
2890,79881.46459369487
2891,135858.41439402802
2892,50362.22700310764
2893,80035.7061760995
2894,59906.2605970018
2895,324160.87526301283
2896,277114.3159518236
2897,210528.9193312473
2898,153340.1240304673
2899,204512.66398624727
2900,159970.2485549846
2901,224448.95422011396
2902,188152.00364611758
2903,328736.61003277113
2904,349173.88101209543
2905,82784.63490874776
2906,191277.1227388814
2907,111357.39250155949
2908,130556.51262758371
2909,155306.069823027
2910,77050.30118630781
2911,83019.7515565566
2912,147470.7570503434
2913,80834.56929849488
2914,79676.07534351882
2915,88615.25642264438
2916,82771.49657497794
2917,168495.75681098536
2918,120487.6336216452
2919,215872.3889498004
